depdom,ADEC,MDEC,JDEC,dc_j
82,2018,2,17,8
82,2018,2,18,7
82,2018,2,19,9
82,2018,2,20,9
82,2018,2,21,9
82,2018,2,22,14
82,2018,2,23,5
82,2018,2,24,10
82,2018,2,25,13
82,2018,2,26,10
82,2018,2,27,11
82,2018,2,28,6
82,2018,3,1,10
82,2018,3,2,12
82,2018,3,3,8
82,2018,3,4,5
82,2018,3,5,8
82,2018,3,6,7
82,2018,3,7,6
82,2018,3,8,8
82,2018,3,9,10
82,2018,3,10,8
82,2018,3,11,7
82,2018,3,12,7
82,2018,3,13,9
82,2018,3,14,6
82,2018,3,15,8
82,2018,3,16,9
82,2018,3,17,11
82,2018,3,18,10
82,2018,3,19,10
82,2018,3,20,8
82,2018,3,21,9
82,2018,3,22,12
82,2018,3,23,12
82,2018,3,24,6
82,2018,3,25,12
82,2018,3,26,8
82,2018,3,27,10
82,2018,3,28,7
82,2018,3,29,7
82,2018,3,30,12
82,2018,3,31,4
82,2018,4,1,3
82,2018,4,2,7
82,2018,4,3,5
82,2018,4,4,7
82,2018,4,5,4
82,2018,4,6,7
82,2018,4,7,10
82,2018,4,8,9
82,2018,4,9,6
82,2018,4,10,4
82,2018,4,11,9
82,2018,4,12,4
82,2018,4,13,9
82,2018,4,14,11
82,2018,4,15,9
82,2018,4,16,12
82,2018,4,17,5
82,2018,4,18,8
82,2018,4,19,9
82,2018,4,20,11
82,2018,4,21,2
82,2018,4,22,4
82,2018,4,23,6
82,2018,4,24,2
82,2018,4,25,4
82,2018,4,26,4
82,2018,4,27,12
82,2018,4,28,5
82,2018,4,29,7
82,2018,4,30,1
82,2018,5,1,5
82,2018,5,2,9
82,2018,5,3,4
82,2018,5,4,9
82,2018,5,5,3
82,2018,5,6,8
82,2018,5,7,6
82,2018,5,8,5
82,2018,5,9,6
82,2018,5,10,8
82,2018,5,11,4
82,2018,5,12,6
82,2018,5,13,10
82,2018,5,14,5
82,2018,5,15,2
82,2018,5,16,8
82,2018,5,17,7
82,2018,5,18,11
82,2018,5,19,10
82,2018,5,20,2
82,2018,5,21,6
82,2018,5,22,9
82,2018,5,23,10
82,2018,5,24,9
82,2018,5,25,7
82,2018,5,26,6
82,2018,5,27,6
82,2018,5,28,7
82,2018,5,29,8
82,2018,5,30,5
82,2018,5,31,6
82,2018,6,1,4
82,2018,6,2,5
82,2018,6,3,11
82,2018,6,4,6
82,2018,6,5,9
82,2018,6,6,6
82,2018,6,7,3
82,2018,6,8,3
82,2018,6,9,7
82,2018,6,10,8
82,2018,6,11,7
82,2018,6,12,2
82,2018,6,13,8
82,2018,6,14,7
82,2018,6,15,5
82,2018,6,16,4
82,2018,6,17,8
82,2018,6,18,12
82,2018,6,19,8
82,2018,6,20,11
82,2018,6,21,6
82,2018,6,22,13
82,2018,6,23,4
82,2018,6,24,7
82,2018,6,25,4
82,2018,6,26,10
82,2018,6,27,5
82,2018,6,28,6
82,2018,6,29,10
82,2018,6,30,6
82,2018,7,1,9
82,2018,7,2,5
82,2018,7,3,3
82,2018,7,4,10
82,2018,7,5,3
82,2018,7,6,7
82,2018,7,7,6
82,2018,7,8,4
82,2018,7,9,8
82,2018,7,10,11
82,2018,7,11,9
82,2018,7,12,9
82,2018,7,13,9
82,2018,7,14,6
82,2018,7,15,5
82,2018,7,16,4
82,2018,7,17,5
82,2018,7,18,7
82,2018,7,19,9
82,2018,7,20,3
82,2018,7,21,4
82,2018,7,22,6
82,2018,7,23,5
82,2018,7,24,6
82,2018,7,25,9
82,2018,7,26,10
82,2018,7,27,7
82,2018,7,28,5
82,2018,7,29,4
82,2018,7,30,10
82,2018,7,31,5
82,2018,8,1,6
82,2018,8,2,7
82,2018,8,3,2
82,2018,8,4,7
82,2018,8,5,5
82,2018,8,6,5
82,2018,8,7,7
82,2018,8,8,8
82,2018,8,9,5
82,2018,8,10,2
82,2018,8,11,7
82,2018,8,12,7
82,2018,8,13,6
82,2018,8,14,9
82,2018,8,15,6
82,2018,8,16,4
82,2018,8,17,7
82,2018,8,18,6
82,2018,8,19,3
82,2018,8,20,13
82,2018,8,21,7
82,2018,8,22,6
82,2018,8,23,6
82,2018,8,24,9
82,2018,8,25,5
82,2018,8,26,7
82,2018,8,27,5
82,2018,8,28,8
82,2018,8,29,4
82,2018,8,30,10
82,2018,8,31,8
82,2018,9,1,7
82,2018,9,2,7
82,2018,9,3,4
82,2018,9,4,4
82,2018,9,5,4
82,2018,9,6,4
82,2018,9,7,7
82,2018,9,8,9
82,2018,9,9,3
82,2018,9,10,9
82,2018,9,11,10
82,2018,9,12,8
82,2018,9,13,6
82,2018,9,14,6
82,2018,9,15,12
82,2018,9,16,12
82,2018,9,17,9
82,2018,9,18,4
82,2018,9,19,4
82,2018,9,20,9
82,2018,9,21,8
82,2018,9,22,8
82,2018,9,23,6
82,2018,9,24,7
82,2018,9,25,4
82,2018,9,26,9
82,2018,9,27,5
82,2018,9,28,7
82,2018,9,29,2
82,2018,9,30,3
82,2018,10,1,5
82,2018,10,2,10
82,2018,10,3,8
82,2018,10,4,7
82,2018,10,5,9
82,2018,10,6,8
82,2018,10,7,7
82,2018,10,8,9
82,2018,10,9,8
82,2018,10,10,9
82,2018,10,11,3
82,2018,10,12,3
82,2018,10,13,8
82,2018,10,14,7
82,2018,10,15,12
82,2018,10,16,7
82,2018,10,17,10
82,2018,10,18,4
82,2018,10,19,4
82,2018,10,20,1
82,2018,10,21,12
82,2018,10,22,12
82,2018,10,23,12
82,2018,10,24,9
82,2018,10,25,5
82,2018,10,26,10
82,2018,10,27,11
82,2018,10,28,5
82,2018,10,29,4
82,2018,10,30,4
82,2018,10,31,5
82,2018,11,1,6
82,2018,11,2,8
82,2018,11,3,12
82,2018,11,4,5
82,2018,11,5,9
82,2018,11,6,5
82,2018,11,7,9
82,2018,11,8,6
82,2018,11,9,4
82,2018,11,10,9
82,2018,11,11,8
82,2018,11,12,5
82,2018,11,13,13
82,2018,11,14,8
82,2018,11,15,6
82,2018,11,16,6
82,2018,11,17,13
82,2018,11,18,12
82,2018,11,19,9
82,2018,11,20,6
82,2018,11,21,6
82,2018,11,22,6
82,2018,11,23,8
82,2018,11,24,7
82,2018,11,25,7
82,2018,11,26,6
82,2018,11,27,6
82,2018,11,28,11
82,2018,11,29,13
82,2018,11,30,8
82,2018,12,1,5
82,2018,12,2,12
82,2018,12,3,7
82,2018,12,4,7
82,2018,12,5,8
82,2018,12,6,9
82,2018,12,7,7
82,2018,12,8,10
82,2018,12,9,5
82,2018,12,10,5
82,2018,12,11,10
82,2018,12,12,5
82,2018,12,13,2
82,2018,12,14,4
82,2018,12,15,6
82,2018,12,16,5
82,2018,12,17,10
82,2018,12,18,10
82,2018,12,19,6
82,2018,12,20,5
82,2018,12,21,11
82,2018,12,22,8
82,2018,12,23,11
82,2018,12,24,5
82,2018,12,25,9
82,2018,12,26,11
82,2018,12,27,8
82,2018,12,28,11
82,2018,12,29,5
82,2018,12,30,3
82,2018,12,31,8
82,2019,1,1,3
82,2019,1,2,11
82,2019,1,3,12
82,2019,1,4,5
82,2019,1,5,9
82,2019,1,6,4
82,2019,1,7,8
82,2019,1,8,10
82,2019,1,9,4
82,2019,1,10,15
82,2019,1,11,8
82,2019,1,12,7
82,2019,1,13,9
82,2019,1,14,6
82,2019,1,15,7
82,2019,1,16,12
82,2019,1,17,10
82,2019,1,18,7
82,2019,1,19,10
82,2019,1,20,4
82,2019,1,21,11
82,2019,1,22,4
82,2019,1,23,8
82,2019,1,24,8
82,2019,1,25,8
82,2019,1,26,15
82,2019,1,27,9
82,2019,1,28,8
82,2019,1,29,9
82,2019,1,30,7
82,2019,1,31,13
82,2019,2,1,9
82,2019,2,2,12
82,2019,2,3,7
82,2019,2,4,9
82,2019,2,5,12
82,2019,2,6,8
82,2019,2,7,12
82,2019,2,8,15
82,2019,2,9,9
82,2019,2,10,10
82,2019,2,11,4
82,2019,2,12,6
82,2019,2,13,12
82,2019,2,14,6
82,2019,2,15,5
82,2019,2,16,9
82,2019,2,17,9
82,2019,2,18,8
82,2019,2,19,11
82,2019,2,20,8
82,2019,2,21,7
82,2019,2,22,13
82,2019,2,23,14
82,2019,2,24,9
82,2019,2,25,5
82,2019,2,26,5
82,2019,2,27,9
82,2019,2,28,11
82,2019,3,1,8
82,2019,3,2,11
82,2019,3,3,6
82,2019,3,4,12
82,2019,3,5,9
82,2019,3,6,4
82,2019,3,7,7
82,2019,3,8,9
82,2019,3,9,7
82,2019,3,10,5
82,2019,3,11,7
82,2019,3,12,7
82,2019,3,13,9
82,2019,3,14,8
82,2019,3,15,6
82,2019,3,16,3
82,2019,3,17,5
82,2019,3,18,7
82,2019,3,19,6
82,2019,3,20,9
82,2019,3,21,8
82,2019,3,22,9
82,2019,3,23,9
82,2019,3,24,5
82,2019,3,25,9
82,2019,3,26,4
82,2019,3,27,6
82,2019,3,28,10
82,2019,3,29,8
82,2019,3,30,5
82,2019,3,31,7
82,2019,4,1,7
82,2019,4,2,9
82,2019,4,3,9
82,2019,4,4,7
82,2019,4,5,6
82,2019,4,6,7
82,2019,4,7,10
82,2019,4,8,10
82,2019,4,9,7
82,2019,4,10,9
82,2019,4,11,9
82,2019,4,12,13
82,2019,4,13,9
82,2019,4,14,8
82,2019,4,15,6
82,2019,4,16,8
82,2019,4,17,9
82,2019,4,18,5
82,2019,4,19,7
82,2019,4,20,13
82,2019,4,21,7
82,2019,4,22,8
82,2019,4,23,12
82,2019,4,24,10
82,2019,4,25,8
82,2019,4,26,4
82,2019,4,27,4
82,2019,4,28,4
82,2019,4,29,7
82,2019,4,30,10
82,2019,5,1,6
82,2019,5,2,4
82,2019,5,3,6
82,2019,5,4,9
82,2019,5,5,7
82,2019,5,6,8
82,2019,5,7,7
82,2019,5,8,6
82,2019,5,9,6
82,2019,5,10,7
82,2019,5,11,4
82,2019,5,12,7
82,2019,5,13,8
82,2019,5,14,6
82,2019,5,15,9
82,2019,5,16,9
82,2019,5,17,4
82,2019,5,18,9
82,2019,5,19,6
82,2019,5,20,8
82,2019,5,21,9
82,2019,5,22,10
82,2019,5,23,12
82,2019,5,24,5
82,2019,5,25,4
82,2019,5,26,6
82,2019,5,27,7
82,2019,5,28,7
82,2019,5,29,4
82,2019,5,30,11
82,2019,5,31,11
82,2019,6,1,4
82,2019,6,2,6
82,2019,6,3,9
82,2019,6,4,8
82,2019,6,6,8
82,2019,6,7,9
82,2019,6,8,8
82,2019,6,9,6
82,2019,6,10,10
82,2019,6,11,11
82,2019,6,12,6
82,2019,6,13,5
82,2019,6,14,9
82,2019,6,15,6
82,2019,6,16,9
82,2019,6,17,4
82,2019,6,18,7
82,2019,6,19,5
82,2019,6,20,3
82,2019,6,21,9
82,2019,6,22,4
82,2019,6,23,7
82,2019,6,24,9
82,2019,6,25,7
82,2019,6,26,4
82,2019,6,27,7
82,2019,6,28,10
82,2019,6,29,3
82,2019,6,30,7
82,2019,7,1,8
82,2019,7,2,6
82,2019,7,3,8
82,2019,7,4,9
82,2019,7,5,8
82,2019,7,6,6
82,2019,7,7,3
82,2019,7,8,6
82,2019,7,9,6
82,2019,7,10,4
82,2019,7,11,4
82,2019,7,12,3
82,2019,7,13,7
82,2019,7,14,6
82,2019,7,15,7
82,2019,7,16,4
82,2019,7,17,5
82,2019,7,18,3
82,2019,7,19,5
82,2019,7,20,5
82,2019,7,21,3
82,2019,7,22,5
82,2019,7,23,9
82,2019,7,24,7
82,2019,7,25,12
82,2019,7,26,8
82,2019,7,27,5
82,2019,7,28,3
82,2019,7,29,6
82,2019,7,30,8
82,2019,7,31,5
82,2019,8,1,6
82,2019,8,2,9
82,2019,8,3,8
82,2019,8,4,7
82,2019,8,5,9
82,2019,8,6,5
82,2019,8,7,5
82,2019,8,8,9
82,2019,8,9,5
82,2019,8,10,5
82,2019,8,11,6
82,2019,8,12,10
82,2019,8,13,3
82,2019,8,14,2
82,2019,8,15,3
82,2019,8,16,7
82,2019,8,17,4
82,2019,8,18,3
82,2019,8,19,9
82,2019,8,20,6
82,2019,8,21,6
82,2019,8,22,11
82,2019,8,23,3
82,2019,8,24,9
82,2019,8,25,7
82,2019,8,26,4
82,2019,8,27,6
82,2019,8,28,5
82,2019,8,29,5
82,2019,8,30,9
82,2019,8,31,8
82,2019,9,1,5
82,2019,9,2,5
82,2019,9,3,4
82,2019,9,4,8
82,2019,9,5,9
82,2019,9,6,7
82,2019,9,7,6
82,2019,9,8,11
82,2019,9,9,7
82,2019,9,10,6
82,2019,9,11,7
82,2019,9,12,6
82,2019,9,13,6
82,2019,9,14,8
82,2019,9,15,9
82,2019,9,16,8
82,2019,9,17,10
82,2019,9,18,5
82,2019,9,19,8
82,2019,9,20,13
82,2019,9,21,5
82,2019,9,22,8
82,2019,9,23,6
82,2019,9,24,8
82,2019,9,25,4
82,2019,9,26,7
82,2019,9,27,7
82,2019,9,28,10
82,2019,9,29,9
82,2019,9,30,6
82,2019,10,1,8
82,2019,10,2,7
82,2019,10,3,5
82,2019,10,4,9
82,2019,10,5,6
82,2019,10,6,9
82,2019,10,7,4
82,2019,10,8,10
82,2019,10,9,10
82,2019,10,10,8
82,2019,10,11,6
82,2019,10,12,7
82,2019,10,13,8
82,2019,10,14,7
82,2019,10,15,7
82,2019,10,16,8
82,2019,10,17,6
82,2019,10,18,8
82,2019,10,19,7
82,2019,10,20,6
82,2019,10,21,8
82,2019,10,22,3
82,2019,10,23,5
82,2019,10,24,4
82,2019,10,25,8
82,2019,10,26,7
82,2019,10,27,4
82,2019,10,28,2
82,2019,10,29,10
82,2019,10,30,10
82,2019,10,31,7
82,2019,11,1,9
82,2019,11,2,11
82,2019,11,3,10
82,2019,11,4,16
82,2019,11,5,6
82,2019,11,6,6
82,2019,11,7,5
82,2019,11,8,11
82,2019,11,9,3
82,2019,11,10,10
82,2019,11,11,7
82,2019,11,12,4
82,2019,11,13,5
82,2019,11,14,12
82,2019,11,15,12
82,2019,11,16,11
82,2019,11,17,6
82,2019,11,18,10
82,2019,11,19,8
82,2019,11,20,10
82,2019,11,21,10
82,2019,11,22,10
82,2019,11,23,11
82,2019,11,24,16
82,2019,11,25,4
82,2019,11,26,10
82,2019,11,27,5
82,2019,11,28,9
82,2019,11,29,11
82,2019,11,30,10
82,2019,12,1,4
82,2019,12,2,7
82,2019,12,3,6
82,2019,12,4,8
82,2019,12,5,7
82,2019,12,6,5
82,2019,12,7,9
82,2019,12,8,9
82,2019,12,9,8
82,2019,12,10,5
82,2019,12,11,6
82,2019,12,12,13
82,2019,12,13,9
82,2019,12,14,2
82,2019,12,15,6
82,2019,12,16,6
82,2019,12,17,16
82,2019,12,18,8
82,2019,12,19,8
82,2019,12,20,15
82,2019,12,21,6
82,2019,12,22,16
82,2019,12,23,4
82,2019,12,24,7
82,2019,12,25,11
82,2019,12,26,6
82,2019,12,27,7
82,2019,12,28,5
82,2019,12,29,8
82,2019,12,30,6
82,2019,12,31,5
83,2018,1,1,46
83,2018,1,2,42
83,2018,1,3,47
83,2018,1,4,50
83,2018,1,5,38
83,2018,1,6,46
83,2018,1,7,46
83,2018,1,8,43
83,2018,1,9,39
83,2018,1,10,45
83,2018,1,11,46
83,2018,1,12,42
83,2018,1,13,34
83,2018,1,14,35
83,2018,1,15,30
83,2018,1,16,37
83,2018,1,17,42
83,2018,1,18,43
83,2018,1,19,40
83,2018,1,20,39
83,2018,1,21,37
83,2018,1,22,30
83,2018,1,23,46
83,2018,1,24,33
83,2018,1,25,35
83,2018,1,26,31
83,2018,1,27,29
83,2018,1,28,31
83,2018,1,29,34
83,2018,1,30,31
83,2018,1,31,46
83,2018,2,1,33
83,2018,2,2,34
83,2018,2,3,31
83,2018,2,4,40
83,2018,2,5,37
83,2018,2,6,28
83,2018,2,7,43
83,2018,2,8,30
83,2018,2,9,42
83,2018,2,10,43
83,2018,2,11,34
83,2018,2,12,31
83,2018,2,13,37
83,2018,2,14,34
83,2018,2,15,45
83,2018,2,16,41
83,2018,2,17,37
83,2018,2,18,30
83,2018,2,19,44
83,2018,2,20,39
83,2018,2,21,43
83,2018,2,22,43
83,2018,2,23,35
83,2018,2,24,33
83,2018,2,25,31
83,2018,2,26,38
83,2018,2,27,42
83,2018,2,28,41
83,2018,3,1,42
83,2018,3,2,44
83,2018,3,3,49
83,2018,3,4,26
83,2018,3,5,29
83,2018,3,6,35
83,2018,3,7,50
83,2018,3,8,31
83,2018,3,9,49
83,2018,3,10,33
83,2018,3,11,33
83,2018,3,12,33
83,2018,3,13,43
83,2018,3,14,33
83,2018,3,15,35
83,2018,3,16,40
83,2018,3,17,34
83,2018,3,18,33
83,2018,3,19,27
83,2018,3,20,25
83,2018,3,21,31
83,2018,3,22,31
83,2018,3,23,33
83,2018,3,24,34
83,2018,3,25,23
83,2018,3,26,20
83,2018,3,27,33
83,2018,3,28,28
83,2018,3,29,36
83,2018,3,30,31
83,2018,3,31,31
83,2018,4,1,35
83,2018,4,2,32
83,2018,4,3,32
83,2018,4,4,29
83,2018,4,5,28
83,2018,4,6,24
83,2018,4,7,30
83,2018,4,8,26
83,2018,4,9,35
83,2018,4,10,34
83,2018,4,11,29
83,2018,4,12,33
83,2018,4,13,30
83,2018,4,14,32
83,2018,4,15,35
83,2018,4,16,32
83,2018,4,17,37
83,2018,4,18,31
83,2018,4,19,34
83,2018,4,20,35
83,2018,4,21,37
83,2018,4,22,36
83,2018,4,23,23
83,2018,4,24,34
83,2018,4,25,21
83,2018,4,26,25
83,2018,4,27,31
83,2018,4,28,30
83,2018,4,29,33
83,2018,4,30,33
83,2018,5,1,24
83,2018,5,2,33
83,2018,5,3,34
83,2018,5,4,29
83,2018,5,5,40
83,2018,5,6,23
83,2018,5,7,30
83,2018,5,8,33
83,2018,5,9,34
83,2018,5,10,31
83,2018,5,11,25
83,2018,5,12,30
83,2018,5,13,35
83,2018,5,14,25
83,2018,5,15,27
83,2018,5,16,36
83,2018,5,17,43
83,2018,5,18,26
83,2018,5,19,24
83,2018,5,20,39
83,2018,5,21,29
83,2018,5,22,30
83,2018,5,23,28
83,2018,5,24,34
83,2018,5,25,26
83,2018,5,26,27
83,2018,5,27,25
83,2018,5,28,24
83,2018,5,29,24
83,2018,5,30,36
83,2018,5,31,32
83,2018,6,1,23
83,2018,6,2,31
83,2018,6,3,37
83,2018,6,4,34
83,2018,6,5,26
83,2018,6,6,35
83,2018,6,7,23
83,2018,6,8,31
83,2018,6,9,33
83,2018,6,10,36
83,2018,6,11,31
83,2018,6,12,40
83,2018,6,13,36
83,2018,6,14,29
83,2018,6,15,36
83,2018,6,16,27
83,2018,6,17,34
83,2018,6,18,26
83,2018,6,19,37
83,2018,6,20,37
83,2018,6,21,32
83,2018,6,22,34
83,2018,6,23,24
83,2018,6,24,31
83,2018,6,25,39
83,2018,6,26,24
83,2018,6,27,41
83,2018,6,28,31
83,2018,6,29,24
83,2018,6,30,33
83,2018,7,1,33
83,2018,7,2,27
83,2018,7,3,31
83,2018,7,4,30
83,2018,7,5,29
83,2018,7,6,32
83,2018,7,7,37
83,2018,7,8,25
83,2018,7,9,30
83,2018,7,10,35
83,2018,7,11,34
83,2018,7,12,28
83,2018,7,13,33
83,2018,7,14,22
83,2018,7,15,36
83,2018,7,16,34
83,2018,7,17,30
83,2018,7,18,33
83,2018,7,19,23
83,2018,7,20,34
83,2018,7,21,25
83,2018,7,22,33
83,2018,7,23,29
83,2018,7,24,25
83,2018,7,25,33
83,2018,7,26,35
83,2018,7,27,35
83,2018,7,28,27
83,2018,7,29,26
83,2018,7,30,22
83,2018,7,31,31
83,2018,8,1,25
83,2018,8,2,30
83,2018,8,3,38
83,2018,8,4,38
83,2018,8,5,37
83,2018,8,6,35
83,2018,8,7,46
83,2018,8,8,35
83,2018,8,9,38
83,2018,8,10,33
83,2018,8,11,29
83,2018,8,12,29
83,2018,8,13,36
83,2018,8,14,40
83,2018,8,15,25
83,2018,8,16,24
83,2018,8,17,41
83,2018,8,18,26
83,2018,8,19,45
83,2018,8,20,41
83,2018,8,21,27
83,2018,8,22,32
83,2018,8,23,24
83,2018,8,24,30
83,2018,8,25,29
83,2018,8,26,20
83,2018,8,27,32
83,2018,8,28,44
83,2018,8,29,24
83,2018,8,30,32
83,2018,8,31,30
83,2018,9,1,33
83,2018,9,2,27
83,2018,9,3,26
83,2018,9,4,27
83,2018,9,5,31
83,2018,9,6,37
83,2018,9,7,24
83,2018,9,8,32
83,2018,9,9,33
83,2018,9,10,35
83,2018,9,11,31
83,2018,9,12,20
83,2018,9,13,30
83,2018,9,14,36
83,2018,9,15,34
83,2018,9,16,36
83,2018,9,17,31
83,2018,9,18,35
83,2018,9,19,19
83,2018,9,20,28
83,2018,9,21,47
83,2018,9,22,28
83,2018,9,23,27
83,2018,9,24,31
83,2018,9,25,33
83,2018,9,26,26
83,2018,9,27,35
83,2018,9,28,44
83,2018,9,29,31
83,2018,9,30,25
83,2018,10,1,25
83,2018,10,2,22
83,2018,10,3,32
83,2018,10,4,33
83,2018,10,5,22
83,2018,10,6,39
83,2018,10,7,22
83,2018,10,8,23
83,2018,10,9,32
83,2018,10,10,33
83,2018,10,11,32
83,2018,10,12,17
83,2018,10,13,20
83,2018,10,14,29
83,2018,10,15,32
83,2018,10,16,31
83,2018,10,17,28
83,2018,10,18,29
83,2018,10,19,33
83,2018,10,20,23
83,2018,10,21,31
83,2018,10,22,31
83,2018,10,23,46
83,2018,10,24,28
83,2018,10,25,36
83,2018,10,26,25
83,2018,10,27,36
83,2018,10,28,33
83,2018,10,29,33
83,2018,10,30,27
83,2018,10,31,32
83,2018,11,1,20
83,2018,11,2,29
83,2018,11,3,35
83,2018,11,4,23
83,2018,11,5,27
83,2018,11,6,35
83,2018,11,7,40
83,2018,11,8,27
83,2018,11,9,34
83,2018,11,10,37
83,2018,11,11,33
83,2018,11,12,34
83,2018,11,13,26
83,2018,11,14,25
83,2018,11,15,21
83,2018,11,16,31
83,2018,11,17,30
83,2018,11,18,30
83,2018,11,19,33
83,2018,11,20,26
83,2018,11,21,43
83,2018,11,22,27
83,2018,11,23,37
83,2018,11,24,40
83,2018,11,25,33
83,2018,11,26,29
83,2018,11,27,44
83,2018,11,28,26
83,2018,11,29,28
83,2018,11,30,29
83,2018,12,1,21
83,2018,12,2,43
83,2018,12,3,45
83,2018,12,4,29
83,2018,12,5,27
83,2018,12,6,37
83,2018,12,7,35
83,2018,12,8,37
83,2018,12,9,34
83,2018,12,10,24
83,2018,12,11,35
83,2018,12,12,34
83,2018,12,13,37
83,2018,12,14,25
83,2018,12,15,34
83,2018,12,16,32
83,2018,12,17,47
83,2018,12,18,39
83,2018,12,19,42
83,2018,12,20,33
83,2018,12,21,38
83,2018,12,22,36
83,2018,12,23,29
83,2018,12,24,49
83,2018,12,25,33
83,2018,12,26,43
83,2018,12,27,33
83,2018,12,28,29
83,2018,12,29,33
83,2018,12,30,38
83,2018,12,31,39
83,2019,1,1,33
83,2019,1,2,41
83,2019,1,3,36
83,2019,1,4,39
83,2019,1,5,35
83,2019,1,6,45
83,2019,1,7,49
83,2019,1,8,40
83,2019,1,9,45
83,2019,1,10,44
83,2019,1,11,35
83,2019,1,12,46
83,2019,1,13,44
83,2019,1,14,35
83,2019,1,15,39
83,2019,1,16,43
83,2019,1,17,35
83,2019,1,18,37
83,2019,1,19,42
83,2019,1,20,34
83,2019,1,21,34
83,2019,1,22,39
83,2019,1,23,43
83,2019,1,24,33
83,2019,1,25,44
83,2019,1,26,32
83,2019,1,27,49
83,2019,1,28,49
83,2019,1,29,46
83,2019,1,30,47
83,2019,1,31,34
83,2019,2,1,44
83,2019,2,2,44
83,2019,2,3,37
83,2019,2,4,42
83,2019,2,5,30
83,2019,2,6,52
83,2019,2,7,48
83,2019,2,8,47
83,2019,2,9,54
83,2019,2,10,39
83,2019,2,11,41
83,2019,2,12,38
83,2019,2,13,44
83,2019,2,14,48
83,2019,2,15,49
83,2019,2,16,45
83,2019,2,17,31
83,2019,2,18,37
83,2019,2,19,53
83,2019,2,20,38
83,2019,2,21,29
83,2019,2,22,42
83,2019,2,23,40
83,2019,2,24,38
83,2019,2,25,44
83,2019,2,26,37
83,2019,2,27,33
83,2019,2,28,37
83,2019,3,1,41
83,2019,3,2,44
83,2019,3,3,37
83,2019,3,4,26
83,2019,3,5,35
83,2019,3,6,39
83,2019,3,7,38
83,2019,3,8,36
83,2019,3,9,45
83,2019,3,10,37
83,2019,3,11,41
83,2019,3,12,25
83,2019,3,13,35
83,2019,3,14,35
83,2019,3,15,47
83,2019,3,16,35
83,2019,3,17,36
83,2019,3,18,29
83,2019,3,19,37
83,2019,3,20,30
83,2019,3,21,31
83,2019,3,22,28
83,2019,3,23,35
83,2019,3,24,22
83,2019,3,25,36
83,2019,3,26,28
83,2019,3,27,27
83,2019,3,28,31
83,2019,3,29,26
83,2019,3,30,29
83,2019,3,31,26
83,2019,4,1,33
83,2019,4,2,39
83,2019,4,3,31
83,2019,4,4,42
83,2019,4,5,25
83,2019,4,6,31
83,2019,4,7,31
83,2019,4,8,36
83,2019,4,9,25
83,2019,4,10,29
83,2019,4,11,33
83,2019,4,12,37
83,2019,4,13,21
83,2019,4,14,33
83,2019,4,15,27
83,2019,4,16,32
83,2019,4,17,25
83,2019,4,18,26
83,2019,4,19,29
83,2019,4,20,27
83,2019,4,21,28
83,2019,4,22,24
83,2019,4,23,33
83,2019,4,24,34
83,2019,4,25,35
83,2019,4,26,36
83,2019,4,27,25
83,2019,4,28,34
83,2019,4,29,28
83,2019,4,30,32
83,2019,5,1,27
83,2019,5,2,40
83,2019,5,3,29
83,2019,5,4,45
83,2019,5,5,31
83,2019,5,6,24
83,2019,5,7,39
83,2019,5,8,27
83,2019,5,9,38
83,2019,5,10,24
83,2019,5,11,30
83,2019,5,12,32
83,2019,5,13,38
83,2019,5,14,25
83,2019,5,15,26
83,2019,5,16,24
83,2019,5,17,23
83,2019,5,18,25
83,2019,5,19,33
83,2019,5,20,37
83,2019,5,21,28
83,2019,5,22,33
83,2019,5,23,32
83,2019,5,24,39
83,2019,5,25,29
83,2019,5,26,29
83,2019,5,27,37
83,2019,5,28,21
83,2019,5,29,25
83,2019,5,30,34
83,2019,5,31,35
83,2019,6,1,36
83,2019,6,2,24
83,2019,6,3,24
83,2019,6,4,28
83,2019,6,5,28
83,2019,6,6,31
83,2019,6,7,33
83,2019,6,8,30
83,2019,6,9,27
83,2019,6,10,25
83,2019,6,11,36
83,2019,6,12,30
83,2019,6,13,25
83,2019,6,14,37
83,2019,6,15,36
83,2019,6,16,29
83,2019,6,17,27
83,2019,6,18,28
83,2019,6,19,30
83,2019,6,20,36
83,2019,6,21,35
83,2019,6,22,24
83,2019,6,23,35
83,2019,6,24,33
83,2019,6,25,31
83,2019,6,26,27
83,2019,6,27,24
83,2019,6,28,29
83,2019,6,29,34
83,2019,6,30,37
83,2019,7,1,35
83,2019,7,2,39
83,2019,7,3,30
83,2019,7,4,20
83,2019,7,5,30
83,2019,7,6,47
83,2019,7,7,26
83,2019,7,8,23
83,2019,7,9,31
83,2019,7,10,22
83,2019,7,11,41
83,2019,7,12,29
83,2019,7,13,38
83,2019,7,14,30
83,2019,7,15,28
83,2019,7,16,30
83,2019,7,17,21
83,2019,7,18,25
83,2019,7,19,34
83,2019,7,20,41
83,2019,7,21,25
83,2019,7,22,32
83,2019,7,23,34
83,2019,7,24,28
83,2019,7,25,36
83,2019,7,26,39
83,2019,7,27,35
83,2019,7,28,34
83,2019,7,29,26
83,2019,7,30,30
83,2019,7,31,26
83,2019,8,1,39
83,2019,8,2,25
83,2019,8,3,27
83,2019,8,4,24
83,2019,8,5,34
83,2019,8,6,35
83,2019,8,7,31
83,2019,8,8,33
83,2019,8,9,35
83,2019,8,10,26
83,2019,8,11,28
